CustomerID,Country,Recency,Frequency,Monetary
10702,France,32.0,6,5165.55
10702,Germany,,1,922.8
10702,India,,3,5010.54
10702,UK,550.0,4,3135.35
10702,USA,465.0,1,773.28
10703,France,73.0,7,7115.58
10703,Germany,,2,2114.91
10703,India,,1,2073.89
10703,UK,528.0,4,1032.6699999999998
10703,USA,,1,258.0
10704,France,102.0,3,4540.64
10704,Germany,312.0,5,6919.32
10704,India,161.0,4,4315.43
10704,UK,33.0,3,3474.0
10704,USA,226.0,5,8026.280000000001
10705,France,,1,521.35
10705,Germany,252.0,2,3442.44
10705,India,160.0,5,4259.18
10705,UK,,1,242.96
10705,USA,226.0,3,1331.0900000000001
10706,France,462.0,2,1874.12
10706,Germany,31.0,6,4063.05
10706,India,375.0,2,2179.3
10706,UK,132.0,6,7994.8
10706,USA,156.0,4,3612.31
10707,France,157.0,3,3662.91
10707,Germany,250.0,3,6186.84
10707,India,648.0,2,2046.34
10707,UK,582.0,2,1108.5
10707,USA,11.0,6,4378.43
10708,France,189.0,1,2319.3
10708,Germany,,4,4143.28
10708,India,67.0,2,1658.15
10708,UK,397.0,2,2170.32
10708,USA,,4,4708.18
10709,France,527.0,1,307.19
10709,Germany,220.0,6,5977.93
10709,India,,3,2888.5299999999997
10709,UK,436.0,3,6061.68
10709,USA,2.0,4,4254.35
10710,France,437.0,3,3772.92
10710,Germany,499.0,2,1628.3799999999999
10710,India,65.0,5,2739.11
10710,UK,9.0,5,4618.85
10710,USA,,1,176.94
10711,France,,2,2028.45
10711,Germany,,3,5271.24
10711,India,244.0,6,2428.47
10711,UK,585.0,4,2689.4900000000002
10711,USA,11.0,4,3690.5499999999997
10712,France,7.0,2,1059.72
10712,Germany,224.0,5,3275.61
10712,India,1.0,3,2779.83
10712,UK,94.0,2,1157.54
10712,USA,278.0,2,2434.1499999999996
10713,France,184.0,2,1509.06
10713,Germany,461.0,3,1154.2199999999998
10713,India,346.0,2,4166.719999999999
10713,UK,2.0,6,5385.07
10713,USA,162.0,3,5809.59
10714,France,645.0,4,4170.02
10714,Germany,,2,2921.38
10714,India,63.0,5,5522.43
10714,UK,428.0,3,1611.54
10714,USA,309.0,2,2650.04
10715,France,,2,862.59
10715,Germany,,4,4947.73
10715,India,1.0,4,2557.87
10715,UK,38.0,7,8063.43
10715,USA,6.0,5,7945.53
10716,France,367.0,4,4997.4
10716,Germany,68.0,3,3639.1900000000005
10716,India,124.0,6,2781.92
10716,UK,,1,738.68
10716,USA,,1,517.24
10717,France,,4,4929.049999999999
10717,Germany,184.0,2,4034.3599999999997
10717,India,125.0,3,3651.3900000000003
10717,UK,186.0,3,2457.64
10717,USA,40.0,3,6386.62
10718,France,8.0,5,7712.889999999999
10718,Germany,,2,2940.6400000000003
10718,India,124.0,3,340.31
10718,UK,,2,3065.66
10718,USA,187.0,2,1995.08
10719,Germany,590.0,6,3996.06
10719,India,,2,1199.98
10719,UK,41.0,4,4925.889999999999
10719,USA,313.0,1,1364.92
10720,France,63.0,6,6486.13
10720,Germany,193.0,3,3699.8100000000004
10720,India,124.0,4,1127.98
10720,UK,102.0,1,321.16
10720,USA,463.0,3,3402.6800000000003
10721,France,7.0,7,5543.05
10721,Germany,190.0,3,4791.84
10721,India,279.0,2,2980.05
10721,UK,,2,3117.09
10721,USA,,1,129.84
10722,France,,2,2307.7200000000003
10722,Germany,,7,3979.51
10722,India,123.0,4,4512.01
10722,UK,592.0,4,4701.48
10722,USA,561.0,4,5076.17
10723,France,255.0,5,1577.5
10723,Germany,619.0,4,3119.7200000000003
10723,India,520.0,5,4462.91
10723,UK,611.0,3,1648.91
10723,USA,251.0,4,3127.9900000000002
10724,France,255.0,2,1450.24
10724,Germany,,2,378.76
10724,India,71.0,2,4930.63
10724,USA,,1,14.48
10725,France,245.0,3,2423.08
10725,Germany,433.0,1,2464.25
10725,India,,2,3113.67
10725,UK,587.0,5,4831.36
10725,USA,,1,369.96
10726,France,34.0,3,2031.64
10726,Germany,11.0,3,1904.7599999999998
10726,India,127.0,3,1836.57
10726,UK,,2,2130.77
10726,USA,,1,1849.28
10727,France,218.0,8,8202.25
10727,Germany,158.0,6,5892.82
10727,India,130.0,4,3042.91
10727,UK,249.0,4,1691.57
10727,USA,72.0,6,7654.79
10728,France,40.0,2,2749.79
10728,Germany,6.0,2,1281.29
10728,India,530.0,6,5585.32
10728,USA,310.0,3,2208.27
10729,France,37.0,6,2230.18
10729,Germany,195.0,2,4715.34
10729,India,73.0,3,953.07
10729,UK,643.0,1,1116.32
10729,USA,467.0,1,162.12
10730,France,126.0,6,5627.34
10730,Germany,192.0,2,2459.85
10730,India,249.0,3,1685.4
10730,UK,,1,886.86
10731,France,,5,7064.27
10731,Germany,,1,1033.4
10731,India,551.0,3,7869.1
10731,UK,586.0,5,4775.29
10731,USA,,1,745.45
10732,France,464.0,2,3286.41
10732,Germany,132.0,3,774.34
10732,India,644.0,3,3333.1499999999996
10732,UK,126.0,3,1165.69
10732,USA,63.0,2,1184.88
10733,France,586.0,1,192.45
10733,Germany,31.0,2,1691.6399999999999
10733,India,97.0,6,2729.9300000000003
10733,UK,276.0,5,5290.79
10733,USA,186.0,7,10437.08
10734,France,,2,1587.1000000000001
10734,Germany,,1,548.3
10734,India,218.0,5,2675.1800000000003
10734,UK,94.0,6,7197.33
10734,USA,,1,765.04
10735,France,306.0,2,2189.71
10735,Germany,65.0,4,1948.34
10735,India,523.0,3,4165.86
10735,UK,368.0,1,1409.3
10735,USA,132.0,3,1961.35
10736,France,224.0,5,5356.820000000001
10736,Germany,310.0,3,2477.92
10736,India,,4,1622.71
10736,UK,155.0,3,2103.84
10736,USA,158.0,4,5181.88
10737,France,128.0,5,4675.43
10737,Germany,,2,1962.27
10737,India,,1,628.22
10737,USA,11.0,5,4733.21
10738,Germany,648.0,7,6553.46
10738,India,489.0,1,473.85
10738,UK,35.0,5,5857.25
10738,USA,36.0,4,4081.0
10739,France,317.0,4,1247.3000000000002
10739,Germany,223.0,5,5217.21
10739,UK,190.0,3,2874.74
10739,USA,467.0,6,9993.31
10740,France,96.0,3,1777.66
10740,Germany,,4,2631.83
10740,India,401.0,4,3720.1800000000003
10740,UK,,4,4382.43
10740,USA,3.0,3,1363.88
10741,France,527.0,3,3662.4
10741,Germany,,1,2402.85
10741,India,133.0,6,9433.87
10741,UK,434.0,4,2164.79
10741,USA,377.0,1,793.84
10742,France,281.0,2,1831.12
10742,Germany,313.0,3,863.69
10742,India,,1,75.18
10742,UK,4.0,2,1820.29
10742,USA,402.0,4,3206.21
10743,France,528.0,6,6365.67
10743,Germany,,2,1633.24
10743,UK,,3,5641.97
10743,USA,95.0,4,2775.98
10744,France,39.0,4,1474.15
10744,Germany,41.0,4,1648.6299999999999
10744,India,63.0,3,8109.04
10744,UK,39.0,5,6816.8099999999995
10744,USA,280.0,2,3760.54
10745,France,,1,2734.41
10745,Germany,134.0,4,4954.39
10745,India,,2,1093.99
10745,USA,,3,4617.4
10746,France,436.0,3,966.74
10746,Germany,283.0,4,1283.1
10746,India,1.0,5,5170.41
10746,UK,64.0,5,8683.78
10746,USA,164.0,1,2433.24
10747,France,163.0,3,909.22
10747,Germany,2.0,3,4070.8199999999997
10747,India,400.0,4,7273.16
10747,UK,190.0,3,2766.56
10747,USA,39.0,3,3507.96
10748,France,281.0,4,4231.42
10748,Germany,,3,3767.5
10748,India,,1,1104.39
10748,UK,40.0,2,2507.41
10748,USA,154.0,2,2031.79
10749,France,164.0,1,426.81
10749,Germany,342.0,2,2555.25
10749,India,286.0,2,2039.7
10749,UK,31.0,3,777.12
10750,France,279.0,6,7598.129999999999
10750,Germany,,3,3004.92
10750,India,529.0,5,4535.0
10750,UK,375.0,3,3523.56
10750,USA,,3,5688.59
10751,France,611.0,2,3730.26
10751,Germany,397.0,4,5137.19
10751,India,38.0,5,6616.28
10751,UK,163.0,4,3171.72
10751,USA,647.0,4,4523.72
10752,France,523.0,2,4388.75
10752,Germany,,3,3413.74
10752,India,609.0,4,3354.77
10752,UK,,2,1443.6799999999998
10752,USA,3.0,5,3849.4799999999996
10753,France,341.0,4,4173.2
10753,Germany,337.0,1,607.48
10753,India,6.0,2,436.19
10753,UK,70.0,6,8846.14
10753,USA,41.0,5,4114.6
10754,France,530.0,4,7924.03
10754,Germany,408.0,3,2252.24
10754,India,,3,3933.02
10754,UK,,1,187.28
10754,USA,215.0,3,1396.55
10755,France,,2,2990.33
10755,Germany,587.0,3,2624.36
10755,India,,1,1166.43
10755,UK,134.0,6,5758.4400000000005
10755,USA,191.0,4,3809.6600000000003
10756,France,462.0,4,7462.45
10756,Germany,345.0,2,1133.83
10756,India,,2,1472.02
10756,UK,,3,3264.6899999999996
10756,USA,98.0,4,4268.81
10757,France,225.0,4,2122.0299999999997
10757,Germany,316.0,4,3600.44
10757,India,4.0,3,3326.18
10757,UK,188.0,2,3086.55
10757,USA,,1,73.66
10758,France,554.0,3,2828.16
10758,Germany,192.0,3,3079.4300000000003
10758,India,523.0,5,7497.4
10758,UK,132.0,4,4136.49
10758,USA,8.0,2,3160.18
10759,France,347.0,1,1004.76
10759,Germany,491.0,2,3181.58
10759,India,587.0,2,2815.17
10759,UK,,2,353.9
10759,USA,184.0,3,954.3199999999999
10760,France,127.0,1,549.54
10760,Germany,524.0,2,3511.79
10760,India,470.0,3,842.41
10760,UK,,2,1723.66
10760,USA,,3,3547.7
10761,France,129.0,3,2165.87
10761,UK,245.0,5,2002.2599999999998
10761,USA,,2,2035.27
10762,France,,2,1692.72
10762,Germany,66.0,3,4089.52
10762,India,489.0,3,4590.11
10762,UK,466.0,5,3716.99
10762,USA,,5,4130.68
10763,France,226.0,3,5901.76
10763,Germany,186.0,2,2856.16
10763,India,,1,1418.16
10763,UK,40.0,1,2621.36
10763,USA,,2,1062.24
10764,France,,2,811.44
10764,Germany,437.0,4,8029.61
10764,India,529.0,2,3826.77
10764,USA,,1,267.18
10765,France,,1,70.78
10765,Germany,255.0,8,9448.6
10765,India,132.0,4,4072.29
10765,UK,254.0,3,6998.66
10765,USA,245.0,5,2757.38
10766,France,,1,250.96
10766,Germany,12.0,4,6046.79
10766,India,,2,3769.04
10766,UK,42.0,6,3166.94
10767,France,154.0,5,5255.08
10767,Germany,,1,2786.04
10767,India,159.0,5,5469.3099999999995
10767,UK,526.0,2,1065.94
10767,USA,62.0,3,2468.6499999999996
10768,France,,1,267.33
10768,Germany,432.0,3,2662.7
10768,India,155.0,4,6067.549999999999
10768,UK,99.0,7,4390.95
10768,USA,371.0,1,3344.32
10769,France,99.0,7,14011.65
10769,Germany,,2,569.68
10769,India,284.0,5,5116.04
10769,UK,32.0,3,3117.09
10769,USA,37.0,2,1584.84
10770,France,39.0,6,5327.41
10770,Germany,130.0,4,5838.63
10770,India,8.0,3,2445.19
10770,UK,,1,909.02
10770,USA,219.0,4,6401.38
10771,France,,2,2948.82
10771,Germany,40.0,2,2966.36
10771,India,,3,2866.17
10771,UK,132.0,5,5572.76
10771,USA,129.0,3,746.6500000000001
10772,France,224.0,2,2200.8900000000003
10772,Germany,370.0,4,4803.93
10772,India,401.0,1,625.6
10772,UK,369.0,3,2057.72
10773,France,245.0,4,4371.66
10773,Germany,67.0,3,3524.76
10773,India,222.0,3,3491.2200000000003
10773,UK,160.0,4,2948.31
10773,USA,497.0,2,1558.04
10774,France,157.0,5,6267.129999999999
10774,Germany,467.0,2,987.41
10774,India,465.0,3,1185.77
10774,UK,489.0,3,953.0999999999999
10774,USA,284.0,3,1863.67
10775,France,,2,2252.3
10775,Germany,,1,94.92
10775,India,616.0,5,4469.93
10775,UK,281.0,2,2099.09
10775,USA,616.0,6,8273.02
10776,Germany,12.0,3,2924.8
10776,India,312.0,7,7967.04
10776,UK,67.0,4,3871.45
10777,France,2.0,4,4693.27
10777,Germany,402.0,3,2424.12
10777,India,,1,145.38
10777,UK,164.0,4,3470.55
10777,USA,648.0,3,2059.7
10778,France,582.0,3,1391.26
10778,Germany,245.0,4,1863.85
10778,India,132.0,4,2010.6599999999999
10778,UK,609.0,4,6419.1
10778,USA,37.0,4,5525.15
10779,France,131.0,2,445.5
10779,Germany,370.0,5,8879.75
10779,India,,2,1808.25
10779,UK,341.0,1,1362.54
10779,USA,187.0,4,4586.88
10780,France,277.0,4,3743.7200000000003
10780,Germany,520.0,4,2856.77
10780,India,190.0,5,6818.29
10780,UK,34.0,2,2614.6000000000004
10780,USA,,1,1096.52
10781,France,376.0,3,2129.21
10781,Germany,186.0,6,7195.58
10781,India,282.0,2,2342.02
10781,UK,11.0,3,3814.7000000000003
10781,USA,,3,3008.62
10782,France,157.0,3,1236.53
10782,Germany,217.0,3,918.86
10782,India,9.0,3,3735.56
10782,UK,32.0,5,5100.98
10782,USA,125.0,3,3750.6800000000003
10783,France,337.0,3,3024.89
10783,Germany,496.0,2,2324.85
10783,India,338.0,2,2202.76
10783,UK,133.0,6,5127.6900000000005
10783,USA,619.0,2,712.47
10784,France,,3,2063.98
10784,Germany,428.0,3,5537.110000000001
10784,India,306.0,2,3877.6800000000003
10784,UK,12.0,4,9168.75
10784,USA,,1,133.76
10785,France,1.0,4,3148.27
10785,Germany,129.0,2,2171.92
10785,India,154.0,2,1583.4
10785,UK,185.0,4,5861.29
10785,USA,587.0,3,2905.71
10786,France,,1,129.84
10786,Germany,248.0,7,5549.860000000001
10786,India,,1,2184.5
10786,UK,,3,8699.12
10786,USA,,1,1398.69
10787,France,404.0,3,2242.85
10787,Germany,587.0,6,7253.94
10787,India,,2,3478.32
10787,UK,34.0,8,7673.860000000001
10787,USA,369.0,4,6294.12
10788,France,101.0,4,4884.179999999999
10788,Germany,434.0,5,4196.53
10788,India,253.0,2,1115.78
10788,UK,250.0,7,3717.19
10788,USA,37.0,3,1156.8899999999999
10789,France,399.0,3,1038.41
10789,Germany,279.0,5,5321.16
10789,India,373.0,2,3167.44
10789,UK,397.0,5,4097.9
10789,USA,,4,6308.13
10790,France,435.0,2,1942.95
10790,Germany,,1,1127.19
10790,India,157.0,2,591.79
10790,USA,65.0,3,3178.13
10791,France,337.0,4,7112.94
10791,Germany,275.0,5,6824.03
10791,India,101.0,6,5697.05
10791,UK,164.0,4,3421.04
10791,USA,4.0,5,4805.68
10792,France,4.0,6,5807.98
10792,Germany,62.0,6,3864.02
10792,India,,1,2220.96
10792,UK,649.0,7,8019.61
10792,USA,,3,1704.21
10793,France,280.0,3,3628.33
10793,Germany,221.0,3,2383.15
10793,India,,5,6230.09
10793,UK,34.0,4,3045.97
10793,USA,64.0,3,3400.61
10794,France,12.0,4,5041.33
10794,Germany,,1,2162.82
10794,India,66.0,4,5452.639999999999
10794,UK,245.0,6,4271.38
10794,USA,33.0,3,3288.75
10795,France,,1,833.96
10795,Germany,315.0,4,4516.679999999999
10795,India,282.0,4,4188.0
10795,UK,160.0,3,3144.25
10795,USA,618.0,3,2214.82
10796,France,,4,2928.56
10796,India,,5,5618.52
10796,UK,,1,2733.01
10796,USA,435.0,3,4318.32
10797,France,64.0,3,4947.389999999999
10797,Germany,130.0,4,5746.82
10797,India,,2,2120.2200000000003
10797,UK,7.0,5,6436.110000000001
10797,USA,,2,1923.55
10798,France,490.0,5,8002.7
10798,Germany,,1,62.64
10798,India,162.0,1,987.42
10798,UK,70.0,3,4247.97
10798,USA,12.0,3,4397.09
10799,France,,2,2495.7
10799,Germany,93.0,1,588.04
10799,India,,2,1023.9100000000001
10799,UK,244.0,3,2105.77
10799,USA,434.0,4,6656.1
10800,France,531.0,4,6849.3
10800,Germany,3.0,4,4892.650000000001
10800,India,70.0,7,5078.34
10800,UK,96.0,4,1601.73
10800,USA,6.0,6,7552.66
10801,Germany,184.0,4,1246.94
10801,India,561.0,3,3396.8199999999997
10801,UK,,4,2753.74
10801,USA,,1,2453.34
10802,France,,3,2500.7999999999997
10802,Germany,431.0,1,733.46
10802,India,221.0,4,2977.37
10802,UK,70.0,4,3159.34
10802,USA,461.0,2,764.51
10803,France,,1,932.52
10803,Germany,99.0,5,7472.91
10803,India,,3,2482.7799999999997
10803,UK,251.0,6,5445.99
10803,USA,103.0,4,4072.25
10804,France,,1,214.33
10804,Germany,306.0,2,2096.94
10804,India,344.0,2,3120.54
10804,UK,1.0,4,5594.74
10804,USA,71.0,6,7310.12
10805,France,123.0,5,4913.82
10805,Germany,499.0,4,4867.400000000001
10805,India,438.0,2,638.22
10805,UK,310.0,5,6252.4
10805,USA,247.0,2,1062.3200000000002
10806,France,36.0,3,6401.96
10806,Germany,4.0,2,1889.1799999999998
10806,India,67.0,6,7267.53
10806,UK,,1,200.36
10806,USA,32.0,3,3060.7
10807,France,,6,9290.51
10807,Germany,,3,2988.67
10807,India,,4,3565.73
10807,UK,398.0,2,1742.42
10807,USA,340.0,2,2460.26
10808,France,310.0,2,3760.59
10808,Germany,246.0,2,3311.6400000000003
10808,India,,1,533.91
10808,UK,,1,1728.75
10808,USA,252.0,6,3972.64
10809,France,251.0,3,1008.9
10809,Germany,103.0,5,4329.78
10809,India,249.0,3,3188.7799999999997
10809,UK,7.0,2,1216.3000000000002
10809,USA,97.0,4,5439.4800000000005
10810,France,,3,2940.06
10810,Germany,286.0,5,2100.75
10810,India,68.0,3,3703.04
10810,UK,,1,3306.87
10810,USA,,2,1591.7
10811,France,62.0,5,4173.76
10811,Germany,343.0,6,4086.17
10811,India,162.0,5,4696.2
10811,UK,2.0,5,5631.65
10811,USA,124.0,2,2201.0
10812,France,5.0,4,3764.4
10812,Germany,71.0,2,1907.0
10812,India,165.0,4,5660.48
10812,UK,466.0,2,678.84
10813,France,433.0,2,3822.99
10813,Germany,158.0,3,3925.81
10813,India,1.0,2,1812.37
10813,USA,339.0,4,3617.1600000000003
10814,France,279.0,4,1592.1
10814,Germany,,3,2463.2
10814,India,336.0,5,5693.13
10814,UK,,4,2164.63
10814,USA,,2,3899.5499999999997
10815,France,252.0,3,1028.44
10815,Germany,190.0,6,5792.08
10815,India,586.0,3,2880.63
10815,UK,31.0,7,8321.74
10815,USA,275.0,3,4098.110000000001
10816,France,489.0,2,2644.45
10816,Germany,,1,832.93
10816,India,,2,702.62
10816,UK,3.0,5,3339.98
10816,USA,373.0,1,410.52
10817,France,,5,4341.7
10817,Germany,,1,103.8
10817,India,,2,1599.6399999999999
10817,UK,378.0,3,4036.1000000000004
10817,USA,462.0,1,1370.1
10818,France,,1,1767.52
10818,Germany,559.0,4,4651.35
10818,India,310.0,2,917.11
10818,USA,,6,7275.7
10819,France,,4,5390.74
10819,Germany,491.0,1,676.88
10819,India,161.0,4,3151.7800000000007
10819,UK,584.0,6,4270.03
10819,USA,130.0,3,781.3399999999999
10820,France,308.0,4,1693.7
10820,Germany,,1,1962.0
10820,India,278.0,4,2874.5
10820,UK,522.0,2,1395.6
10820,USA,436.0,4,1959.88
10821,France,72.0,6,6914.15
10821,Germany,38.0,2,3277.0299999999997
10821,India,97.0,4,5799.98
10821,UK,217.0,3,3540.64
10821,USA,342.0,4,3310.0099999999998
10822,France,523.0,2,2942.2200000000003
10822,Germany,124.0,6,6803.76
10822,India,63.0,5,3318.63
10822,UK,,1,1085.04
10822,USA,,1,492.51
10823,France,,1,482.5
10823,Germany,217.0,2,3680.7
10823,India,5.0,4,4379.47
10823,UK,315.0,3,2464.7200000000003
10823,USA,255.0,2,1524.24
10824,Germany,,3,804.0699999999999
10824,India,340.0,4,4328.43
10824,UK,400.0,1,238.2
10824,USA,93.0,5,2167.45
10825,France,,3,2930.8199999999997
10825,Germany,126.0,4,5422.18
10825,India,589.0,5,4265.42
10825,UK,,1,1552.15
10825,USA,,2,1351.45
10826,France,,5,4373.83
10826,Germany,65.0,1,656.28
10826,India,,1,1390.71
10826,UK,344.0,2,900.78
10826,USA,162.0,3,2638.7
10827,France,307.0,2,2652.1
10827,Germany,283.0,3,3612.0699999999997
10827,India,,1,295.06
10827,UK,557.0,2,1207.33
10827,USA,,1,1925.49
10828,France,525.0,2,2993.61
10828,Germany,,2,1250.7800000000002
10828,India,462.0,2,3411.3900000000003
10828,UK,162.0,7,5728.41
10828,USA,37.0,4,3686.33
10829,France,404.0,3,4541.42
10829,Germany,225.0,1,551.25
10829,India,,2,2332.23
10829,UK,432.0,3,5119.16
10829,USA,650.0,3,3633.34
10830,France,,1,1915.9
10830,Germany,31.0,4,5373.11
10830,UK,162.0,5,3341.45
10830,USA,,2,845.62
10831,France,555.0,7,5323.3099999999995
10831,Germany,344.0,2,1868.99
10831,India,585.0,4,3521.92
10831,UK,191.0,7,6861.35
10831,USA,216.0,3,5686.96
10832,France,,4,4422.93
10832,Germany,,3,3608.8
10832,India,10.0,4,3154.0699999999997
10832,UK,253.0,5,6257.0
10832,USA,374.0,5,2892.88
10833,France,39.0,4,1762.63
10833,Germany,,1,273.48
10833,India,,2,1069.98
10833,UK,134.0,6,1895.4599999999998
10833,USA,6.0,6,5483.02
10834,France,131.0,7,6324.49
10834,Germany,194.0,4,4918.59
10834,India,432.0,2,2513.7
10834,UK,67.0,2,3448.6
10835,France,591.0,4,3108.25
10835,Germany,406.0,1,2467.32
10835,India,154.0,6,8805.58
10835,UK,371.0,4,2741.2
10835,USA,35.0,4,7058.17
10836,France,161.0,6,5086.07
10836,Germany,,3,176.89999999999998
10836,India,,1,2090.9
10836,UK,374.0,5,5602.91
10836,USA,72.0,5,3328.37
10837,France,7.0,3,3622.6099999999997
10837,Germany,11.0,4,2579.7599999999998
10837,India,73.0,5,2451.11
10837,UK,6.0,2,3051.2799999999997
10837,USA,3.0,4,2950.5699999999997
10838,France,129.0,5,5269.38
10838,Germany,246.0,4,5959.200000000001
10838,India,103.0,2,1868.26
10838,UK,312.0,4,2987.75
10839,France,344.0,3,2864.06
10839,Germany,591.0,2,4199.13
10839,India,281.0,3,725.88
10839,UK,32.0,4,3004.8
10839,USA,,4,4226.52
10840,France,62.0,3,4068.89
10840,Germany,187.0,4,3498.6
10840,India,12.0,6,8920.32
10840,UK,67.0,6,5959.07
10840,USA,613.0,5,7685.0
10841,France,246.0,6,8979.98
10841,Germany,,2,2855.3
10841,India,,3,4256.5
10841,UK,,2,534.01
10841,USA,95.0,2,3987.7400000000002
10842,France,222.0,7,7194.49
10842,Germany,190.0,1,1983.18
10842,India,131.0,3,5411.85
10842,UK,378.0,5,3485.9900000000002
10842,USA,191.0,3,3574.49
10843,France,,2,2183.87
10843,Germany,40.0,4,5979.72
10843,India,224.0,9,6327.96
10843,UK,189.0,3,2857.23
10843,USA,,2,2099.37
10844,Germany,123.0,6,6608.3099999999995
10844,India,,1,271.18
10844,UK,592.0,4,4402.25
10844,USA,,6,6732.48
10845,France,224.0,4,1753.93
10845,Germany,160.0,3,4697.2
10845,India,345.0,4,4020.53
10845,UK,163.0,7,5505.71
10845,USA,,5,4512.41
10846,France,463.0,1,1142.12
10846,Germany,99.0,10,10967.45
10846,India,33.0,7,6314.1900000000005
10846,UK,66.0,1,118.32
10846,USA,96.0,2,653.2900000000001
10847,France,492.0,5,6723.62
10847,Germany,245.0,4,4726.83
10847,India,347.0,4,4734.21
10847,UK,527.0,5,6026.530000000001
10847,USA,466.0,4,5157.22
10848,Germany,585.0,5,5041.96
10848,India,6.0,2,2358.04
10848,UK,551.0,3,917.64
10848,USA,341.0,3,878.27
10849,France,285.0,4,6119.8
10849,Germany,126.0,5,2592.5299999999997
10849,India,5.0,2,1339.02
10849,UK,12.0,7,6371.7
10849,USA,464.0,4,4151.33
10850,France,,2,1666.95
10850,Germany,254.0,5,4000.58
10850,India,,4,5428.64
10850,UK,,3,4877.200000000001
10850,USA,347.0,5,6647.44
10851,France,102.0,5,2220.07
10851,Germany,,2,2995.67
10851,India,,3,3063.95
10851,UK,552.0,2,1283.66
10851,USA,,3,5390.92
10852,France,280.0,2,1515.44
10852,Germany,40.0,4,3235.96
10852,India,72.0,6,6362.68
10852,UK,124.0,4,2522.29
10852,USA,,5,6189.26
10853,France,95.0,4,2865.57
10853,Germany,522.0,3,5301.48
10853,UK,185.0,2,3260.3100000000004
10853,USA,70.0,5,4518.85
10854,France,124.0,5,3916.74
10854,Germany,36.0,6,6315.92
10854,India,280.0,3,4281.78
10854,UK,159.0,1,392.41
10854,USA,369.0,5,5342.69
10855,France,100.0,4,3895.79
10855,Germany,165.0,7,7859.83
10855,India,42.0,3,3258.65
10855,UK,96.0,4,5694.929999999999
10855,USA,,1,1130.8
10856,France,,5,5451.599999999999
10856,Germany,404.0,1,435.64
10856,India,286.0,3,4693.67
10856,UK,,1,1959.18
10856,USA,194.0,4,3943.3999999999996
10857,France,31.0,2,788.65
10857,Germany,437.0,2,3152.87
10857,India,,1,798.12
10857,UK,429.0,2,1325.12
10857,USA,5.0,6,7372.58
10858,France,463.0,1,257.78
10858,Germany,36.0,7,6726.51
10858,India,524.0,2,579.35
10858,UK,,1,401.65
10858,USA,491.0,1,1248.92
10859,France,134.0,7,8244.14
10859,India,96.0,3,3253.87
10859,UK,429.0,5,4892.14
10859,USA,523.0,3,2690.28
10860,France,,1,880.17
10860,Germany,62.0,3,2323.72
10860,India,,2,1921.26
10860,UK,162.0,1,2293.14
10860,USA,249.0,3,3316.1
10861,France,1.0,2,635.62
10861,Germany,,2,3137.45
10861,India,127.0,5,4102.73
10861,UK,,2,2692.1
10861,USA,,2,977.4300000000001
10862,France,430.0,1,2306.9
10862,Germany,189.0,5,7876.95
10862,India,435.0,5,4638.0
10862,UK,95.0,3,2656.25
10862,USA,,2,1402.64
10863,France,,3,2399.35
10863,Germany,160.0,2,688.36
10863,India,97.0,7,9262.12
10863,UK,99.0,4,4871.97
10863,USA,,1,2990.1
10864,France,613.0,5,4501.72
10864,Germany,101.0,4,6596.27
10864,India,530.0,2,1511.66
10864,UK,,1,2139.0
10864,USA,4.0,2,3878.91
10865,France,,2,746.2
10865,Germany,188.0,7,5326.51
10865,India,644.0,2,1458.05
10865,UK,,5,6245.29
10865,USA,129.0,5,5267.41
10866,France,496.0,3,1548.17
10866,Germany,309.0,4,4677.56
10866,India,39.0,4,1779.3700000000001
10866,UK,,2,296.18
10866,USA,406.0,4,4874.16
10867,France,,3,3756.68
10867,Germany,,2,184.62
10867,India,123.0,4,3717.7799999999997
10867,UK,31.0,2,1600.03
10867,USA,,1,178.83
10868,France,32.0,3,2806.11
10868,Germany,,3,3271.8199999999997
10868,India,41.0,2,1272.61
10868,USA,64.0,5,4550.13
10869,France,124.0,3,457.53
10869,Germany,428.0,1,1768.2
10869,India,128.0,3,3198.4300000000003
10869,UK,307.0,4,5630.78
10869,USA,642.0,3,5709.5
10870,France,244.0,3,4240.110000000001
10870,Germany,,3,1764.95
10870,India,8.0,2,4054.51
10870,UK,313.0,2,801.79
10870,USA,224.0,3,1756.1699999999998
10871,France,70.0,3,3002.0699999999997
10871,Germany,,1,1090.2
10871,India,7.0,3,4904.47
10871,UK,253.0,5,6181.88
10871,USA,35.0,4,3533.0
10872,France,102.0,3,3076.57
10872,Germany,249.0,4,4359.0599999999995
10872,India,246.0,5,3239.36
10872,UK,,3,6621.65
10872,USA,,1,600.12
10873,France,254.0,4,5039.29
10873,Germany,,3,1997.48
10873,India,185.0,2,582.49
10873,UK,35.0,6,7512.1
10873,USA,523.0,2,2733.38
10874,France,32.0,1,57.02
10874,Germany,32.0,6,5555.17
10874,India,129.0,3,2389.23
10874,UK,163.0,5,5048.879999999999
10875,France,498.0,7,4258.89
10875,Germany,617.0,5,1971.24
10875,India,157.0,6,8072.9
10875,UK,317.0,5,3750.95
10875,USA,,2,2909.72
10876,Germany,433.0,2,1840.18
10876,India,,1,353.28
10876,UK,309.0,5,7151.65
10876,USA,,4,1515.22
10877,France,191.0,5,4143.47
10877,Germany,522.0,3,688.78
10877,India,158.0,2,2641.6
10877,UK,400.0,4,3810.53
10877,USA,159.0,3,1645.6399999999999
